,links
0,/critic/alan-kacalski/
1,/critic/grant-kempster/
2,/critic/gabriel-guajardo/
3,/critic/ed-halter/
4,/critic/ginny-holbert/
5,/critic/jim-hall/
6,/critic/malcolm-jack/
7,/critic/rachel-kipp/
8,/critic/kelsey-haight/
9,/critic/sarah-karnasiewicz/
10,/critic/sarah-a-lybrand/
11,/critic/jeff-greenfield/
12,/critic/glen-falkenstein/
13,/critic/michael-field/
14,/critic/tom-gilbert/
15,/critic/eneko-ruiz-jimenez/
16,/critic/peggy-lynch/
17,/critic/rob-hayward/
18,/critic/harriet-fitch-little/
19,/critic/jenny-jacoby/
20,/critic/lucas-hilderbrand/
21,/critic/josh-lowensohn/
22,/critic/lazlo-hollyfeld/
23,/critic/chris-jones/
24,/critic/andrew-howe/
25,/critic/sue-horton/
26,/critic/ca-lejeune/
27,/critic/jim-farber/
28,/critic/angela-l-harmon/
29,/critic/rachel-lopez/
30,/critic/nolan-feeney/
31,/critic/phil-gallo/
32,/critic/norm-goldstein/
33,/critic/rob-horning/
34,/critic/heather-gunn/
35,/critic/jo-ann-lewis/
36,/critic/janet-lee/
37,/critic/joe-luscombe/
38,/critic/chris-lehmann/
39,/critic/jonathan-beecher-field/
40,/critic/daniel-kohn/
41,/critic/judy-gerstel/
42,/critic/austin-hambrick/
43,/critic/rohini-iyer/
44,/critic/danielle-goldstein/
45,/critic/roderick-hudson/
46,/critic/carl-franzen/
47,/critic/hannah-giorgis/
48,/critic/amanda-jones/
49,/critic/caroline-jones/
50,/critic/steph-harmon/
51,/critic/zack-haddad/
52,/critic/lawrence-van-gelder/
53,/critic/emily-hannemann/
54,/critic/julie-gerstein/
55,/critic/nader-issa/
56,/critic/chris-kaynes/
57,/critic/jim-hansen/
58,/critic/aaron-lupton/
59,/critic/carol-kass/
60,/critic/alex-greb/
61,/critic/james-d-watts-jr/
62,/critic/dan-hopchet/
63,/critic/andrew-hedley/
64,/critic/christine-laskodi/
65,/critic/regina-hackett/
66,/critic/tanja-laden/
67,/critic/michael-griffin/
68,/critic/adam-hochschild/
69,/critic/javier-porta-fouz/
